time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-08-04T09:37:17.650,40.6468333,-125.313,4.688,2.98,md,53,246,0.7622,0.21,nc,nc71441331,2017-01-22T19:19:43.021,offshore Northern California,earthquake,1.76,17.83,0.15,50,reviewed,nc,nc
2010-08-10T07:54:30.860,40.5921667,-124.6653333,27.369,2.64,md,21,255,0.2757,0.2,nc,nc71444356,2017-01-22T20:04:00.510,offshore Northern California,earthquake,0.83,1.83,0.315,28,reviewed,nc,nc
2010-08-11T10:44:17.840,39.9696667,-127.1401667,21.31,3.15,ml,11,349,2.189,0.29,nc,nc71444841,2017-11-07T22:31:40.666,"253km WSW of Ferndale, California",earthquake,10.63,31.61,0.198,6,reviewed,nc,nc
2010-08-17T02:15:18.340,40.57,-127.202,10,2.8,ml,21,263.4,,1.15,us,usp000hjat,2017-01-22T20:51:58.193,off the coast of Northern California,earthquake,,,,,reviewed,us,us
2010-08-19T01:07:39.280,40.4926667,-124.7711667,12.979,2.52,md,41,225,0.3306,0.2,nc,nc71443435,2017-01-22T21:04:14.480,offshore Northern California,earthquake,1.44,0.99,0.244,40,reviewed,nc,nc
2010-08-20T19:28:11.430,40.6861667,-124.599,22.289,2.91,md,27,232,0.2901,0.07,nc,nc71444290,2017-01-22T21:16:59.160,offshore Northern California,earthquake,0.61,0.76,0.156,39,reviewed,nc,nc
2010-08-21T21:02:35.200,40.6648333,-124.1321667,25.528,3.18,ml,48,149,0.2459,0.11,nc,nc71444785,2017-01-22T21:24:48.860,Northern California,earthquake,0.31,1.22,0.229,17,reviewed,nc,nc
2010-08-25T13:23:41.470,40.3048333,-124.5695,19.981,3.28,mw,26,244,0.2081,0.1,nc,nc71446515,2017-01-22T21:49:28.830,offshore Northern California,earthquake,1.11,0.33,,4,reviewed,nc,nc
2010-08-31T07:48:54.020,40.5915,-124.3023333,21.267,2.67,md,18,186,0.1189,0.06,nc,nc71448885,2017-01-22T22:25:35.530,Northern California,earthquake,0.4,0.39,0.207,29,reviewed,nc,nc
2010-09-06T19:41:46.890,40.2536667,-125.3888333,25.828,2.93,md,14,324,0.8261,0.24,nc,nc71451600,2017-01-22T23:07:28.313,offshore Northern California,earthquake,2.72,20.57,0.178,34,reviewed,nc,nc
2010-09-13T05:38:13.090,40.3795,-124.2781667,25.179,2.75,md,21,145,0.05766,0.1,nc,nc71454640,2017-01-22T23:49:57.230,Northern California,earthquake,0.67,0.78,0.206,59,reviewed,nc,nc
2010-09-21T18:44:43.250,40.502,-126.929,4.622,3.31,ml,34,304,1.975,0.25,nc,nc71458475,2017-01-23T00:50:34.714,off the coast of Northern California,earthquake,7.44,31.61,0.205,8,reviewed,nc,nc
2010-09-27T00:08:24.920,40.3996667,-125.5171667,13.897,2.59,md,22,298,0.936,0.26,nc,nc71460580,2017-01-23T01:23:24.397,offshore Northern California,earthquake,10.61,13.01,0.179,20,reviewed,nc,nc
2010-09-29T10:43:57.970,40.374,-125.399,7.438,2.56,md,39,289,0.8162,0.32,nc,nc71461505,2017-01-23T01:39:48.393,offshore Northern California,earthquake,10.52,10.19,0.213,32,reviewed,nc,nc
2010-09-30T12:50:05.720,40.2865,-124.4515,18.78,2.51,md,16,262,0.1162,0.23,nc,nc71462240,2017-01-23T01:46:04.498,offshore Northern California,earthquake,1.47,0.48,0.14,24,reviewed,nc,nc
2010-10-02T09:34:56.500,40.468,-125.7306667,2.122,3.31,ml,43,262,1.062,0.35,nc,nc71463130,2017-01-23T01:58:12.625,off the coast of Northern California,earthquake,2.78,5.11,0.142,12,reviewed,nc,nc
2010-10-04T02:14:16.400,40.3483333,-124.5423333,22.712,2.55,md,20,245,0.1991,0.21,nc,nc71463635,2017-01-23T02:04:49.039,offshore Northern California,earthquake,1.29,0.51,0.177,25,reviewed,nc,nc
2010-10-04T14:16:52.950,40.4335,-124.3811667,27.669,2.83,md,18,231,0.05405,0.15,nc,nc71463840,2017-01-23T02:07:26.100,Northern California,earthquake,1.21,1.21,0.201,48,reviewed,nc,nc
2010-10-07T13:42:43.740,40.6876667,-125.3456667,1.009,2.66,md,44,271,0.7955,0.36,nc,nc71465425,2017-01-23T02:33:29.005,offshore Northern California,earthquake,8.28,30.42,0.227,35,reviewed,nc,nc
2010-10-09T01:01:08.980,40.531,-124.8243333,24.799,2.6,md,34,265,0.3748,0.26,nc,nc71466145,2017-01-23T02:43:11.430,offshore Northern California,earthquake,0.94,8.37,0.248,34,reviewed,nc,nc
2010-10-17T01:08:51.680,40.4811667,-124.6731667,16.509,2.64,md,30,242,0.2559,0.19,nc,nc71475111,2017-01-23T03:35:57.339,offshore Northern California,earthquake,1.53,0.81,0.185,32,reviewed,nc,nc
2010-10-24T05:14:56.740,40.328,-126.408,10,3.4,ml,31,256.7,,0.91,us,usp000hnfz,2017-01-23T04:21:54.092,off the coast of Northern California,earthquake,,,,,reviewed,us,nc
2010-10-28T21:24:21.120,40.4041667,-124.8508333,6.121,2.69,md,32,271,0.3982,0.23,nc,nc71480566,2017-01-23T04:48:16.468,offshore Northern California,earthquake,2.15,1.88,0.179,26,reviewed,nc,nc
2010-10-31T04:58:41.460,40.2943333,-124.8283333,14.101,2.81,md,13,275,0.4,0.3,nc,nc71481681,2017-01-23T05:06:56.368,offshore Northern California,earthquake,1.19,1.58,0.291,16,reviewed,nc,nc
2010-11-03T17:29:09.540,40.3886667,-125.2111667,23.351,2.81,md,36,268,0.6721,0.44,nc,nc71483356,2017-01-23T05:31:20.503,offshore Northern California,earthquake,5.24,24.22,0.192,27,reviewed,nc,nc
2010-11-07T04:51:50.500,40.3961667,-124.902,11.481,2.73,md,48,245,0.4378,0.27,nc,nc71485336,2017-01-23T05:56:18.004,offshore Northern California,earthquake,0.73,1.12,0.156,39,reviewed,nc,nc
2010-11-24T11:31:10.030,40.412,-125.3981667,24.628,2.7,md,24,304,0.8108,0.36,nc,nc71487620,2017-01-23T07:54:12.822,offshore Northern California,earthquake,3.98,31.61,0.245,18,reviewed,nc,nc
2010-11-27T06:49:41.600,40.2223333,-125.8898333,1.947,2.82,md,19,335,1.21,0.33,nc,nc71489005,2017-01-23T08:16:09.250,off the coast of Northern California,earthquake,23.59,16.13,0.186,17,reviewed,nc,nc
2010-12-08T20:18:56.150,40.3536667,-125.2775,19.84,3.95,mw,15,300,0.7477,0.13,nc,nc71494255,2017-01-23T09:40:50.970,offshore Northern California,earthquake,5.36,8.62,,4,reviewed,nc,nc
2010-12-09T15:14:04.130,40.3136667,-124.5251667,19.58,2.62,md,21,244,0.1784,0.25,nc,nc71494625,2017-01-23T09:49:42.994,offshore Northern California,earthquake,1.15,0.58,0.157,46,reviewed,nc,nc
2010-12-09T23:05:17.430,40.4088333,-124.9746667,3.31,2.96,ml,43,258,0.5342,0.22,nc,nc71494790,2017-01-23T09:52:55.629,offshore Northern California,earthquake,0.58,1.14,0.17,12,reviewed,nc,nc
2010-12-19T01:01:49.560,40.4111667,-125.4371667,4.041,2.89,ml,11,322,0.8775,0.23,nc,nc71498590,2017-01-23T10:57:30.516,offshore Northern California,earthquake,12.41,10.34,0.064,7,reviewed,nc,nc
2011-01-02T06:00:27.060,40.4511667,-125.9093333,22.647,3.68,ml,34,275,1.24,0.26,nc,nc71504175,2017-01-23T18:34:45.972,off the coast of Northern California,earthquake,3.55,14.43,0.357,12,reviewed,nc,nc
2011-01-02T22:40:11.410,40.3156667,-124.5935,17.31,3.79,ml,35,241,0.2288,0.19,nc,nc71504445,2017-03-17T21:52:34.374,offshore Northern California,earthquake,0.88,0.43,0.198,36,reviewed,nc,nc
2011-01-04T11:32:14.540,40.305,-124.599,20.29,2.53,md,23,241,0.2297,0.09,nc,nc71505155,2017-01-23T18:55:20.375,offshore Northern California,earthquake,0.51,0.24,0.211,31,reviewed,nc,nc
2011-01-06T16:22:13.950,40.3993333,-125.4148333,21.981,2.59,md,23,298,0.8586,0.32,nc,nc71506155,2017-01-23T19:11:52.512,offshore Northern California,earthquake,8.3,19.53,0.108,17,reviewed,nc,nc
2011-01-07T02:55:37.690,40.354,-124.8138333,22.72,2.75,md,27,273,0.4009,0.18,nc,nc71506380,2017-01-23T19:14:42.774,offshore Northern California,earthquake,2.51,10.88,0.268,24,reviewed,nc,nc
2011-01-07T18:55:44.770,40.44,-125.1441667,7.869,2.82,md,8,313,0.6667,0.11,nc,nc71506735,2017-01-23T19:21:18.581,offshore Northern California,earthquake,5.39,5.45,0.182,47,reviewed,nc,nc
2011-01-15T09:27:59.780,40.3096667,-124.256,9.2,2.56,md,18,87,0.02523,0.14,nc,nc71510245,2017-01-23T20:31:38.613,Northern California,earthquake,0.43,0.36,0.251,20,reviewed,nc,nc
2011-01-20T06:03:49.850,40.3521667,-124.7033333,16.51,2.85,md,52,237,0.3198,0.18,nc,nc71512280,2017-01-23T21:08:04.466,offshore Northern California,earthquake,0.74,0.43,0.19,70,reviewed,nc,nc
2011-01-31T06:47:13.600,40.3061667,-124.5475,18.32,3.2,ml,23,245,0.1919,0.16,nc,nc71522576,2017-01-23T22:31:48.267,offshore Northern California,earthquake,0.8,0.4,0.255,13,reviewed,nc,nc
2011-02-04T03:16:43.260,40.4283333,-126.0936667,8.777,2.7,ml,23,281,1.376,0.24,nc,nc71524246,2017-01-23T23:00:10.451,off the coast of Northern California,earthquake,7.08,6.98,0.102,6,reviewed,nc,nc
2011-02-05T11:13:45.580,40.332,-124.2133333,19.009,2.57,md,19,109,0.05495,0.1,nc,nc71524956,2017-01-23T23:10:14.280,Northern California,earthquake,0.5,0.4,0.21,44,reviewed,nc,nc
2011-02-11T21:52:48.100,40.3763333,-125.714,5.217,2.85,md,11,344,1.082,0.27,nc,nc71527956,2017-01-24T00:02:32.347,off the coast of Northern California,earthquake,16.41,14.48,0.142,15,reviewed,nc,nc
2011-02-23T19:22:41.670,40.398,-125.2773333,21.63,2.77,md,20,279,0.755,0.22,nc,nc71527675,2017-01-24T01:25:18.926,offshore Northern California,earthquake,6.44,13.44,0.219,31,reviewed,nc,nc
2011-03-06T13:46:37.910,40.4038333,-125.363,24.467,4.54,mw,80,241,0.8207,0.35,nc,nc71538646,2017-01-24T03:07:47.940,offshore Northern California,earthquake,1.17,12.57,,7,reviewed,nc,nc
2011-03-06T20:45:16.060,40.3851667,-125.191,16.02,2.55,md,22,296,0.6883,0.26,nc,nc71538756,2017-01-24T03:09:39.991,offshore Northern California,earthquake,7.19,9.81,0.178,15,reviewed,nc,nc
2011-03-17T02:13:56.720,40.6281667,-124.7058333,9.099,3.35,ml,82,238,0.4441,0.23,nc,nc71544046,2017-01-24T04:33:11.083,offshore Northern California,earthquake,0.56,0.86,0.168,15,reviewed,nc,nc
2011-03-17T06:44:42.930,40.3996667,-124.9333333,0.279,2.81,md,52,245,0.5009,0.22,nc,nc71544136,2017-01-24T04:34:56.439,offshore Northern California,earthquake,2.1,4.51,0.169,47,reviewed,nc,nc
2011-03-17T18:10:02.340,40.654,-124.5965,24.659,2.7,md,41,233,0.409,0.18,nc,nc71544441,2017-01-24T04:40:45.350,offshore Northern California,earthquake,0.78,7.57,0.182,47,reviewed,nc,nc
2011-03-20T10:16:30.640,40.3913333,-125.4126667,20.311,3.53,ml,47,253,0.8559,0.42,nc,nc71545466,2017-01-24T04:57:53.903,offshore Northern California,earthquake,6.86,11.6,0.204,20,reviewed,nc,nc
2011-03-23T10:52:11.450,40.2848333,-124.4848333,20.32,2.54,md,14,278,0.1396,0.24,nc,nc71541515,2017-01-24T05:22:05.860,offshore Northern California,earthquake,1.23,0.64,0.134,18,reviewed,nc,nc
2011-03-30T11:42:12.500,40.3693333,-124.6195,20.609,2.64,md,30,241,0.2604,0.16,nc,nc71544635,2017-01-24T06:17:23.355,offshore Northern California,earthquake,0.56,0.43,0.189,42,reviewed,nc,nc
2011-03-31T11:58:49.630,40.4273333,-124.2181667,25.399,3.6,mw,19,165,0.07477,0.11,nc,nc71545165,2017-01-24T06:27:05.650,Northern California,earthquake,0.65,0.68,,3,reviewed,nc,nc
2011-04-02T18:48:25.630,40.6458333,-124.6493333,10.079,2.54,md,28,239,0.427,0.17,nc,nc71546480,2017-01-24T06:47:06.842,offshore Northern California,earthquake,0.9,1.02,0.222,33,reviewed,nc,nc
2011-04-10T16:21:53.430,40.4566667,-125.9008333,20.497,3.9,mw,46,273,1.233,0.27,nc,nc71555656,2017-01-24T07:52:36.140,off the coast of Northern California,earthquake,3.28,7.53,,4,reviewed,nc,nc
2011-04-25T06:31:51.140,40.355,-125.1023333,0.2,2.51,md,20,295,0.6162,0.25,nc,nc71565206,2017-01-24T09:50:17.064,offshore Northern California,earthquake,1.81,0.87,0.214,15,reviewed,nc,nc
2011-05-02T09:39:12.590,40.3848333,-125.7065,4.617,2.66,md,22,316,1.077,0.27,nc,nc71568781,2017-01-24T10:36:38.147,off the coast of Northern California,earthquake,15.38,13.16,0.193,17,reviewed,nc,nc
2011-05-04T15:14:56.790,40.464,-126.914,10,3,ml,22,259.8,,0.82,us,usp000j0zq,2017-01-24T10:54:08.215,off the coast of Northern California,earthquake,,0,,,reviewed,us,us
2011-05-04T15:44:49.340,40.403,-127.254,10,3,ml,16,263.3,,0.93,us,usp000j0zw,2017-01-24T10:54:13.206,off the coast of Northern California,earthquake,,0,,,reviewed,us,us
2011-05-11T20:48:58.330,40.3215,-124.5908333,18.19,2.89,md,36,241,0.2279,0.25,nc,nc71568675,2017-01-24T11:49:28.146,offshore Northern California,earthquake,1.98,0.65,0.222,52,reviewed,nc,nc
2011-05-12T04:32:53.030,40.3165,-124.5186667,18.64,2.86,md,22,243,0.1748,0.24,nc,nc71568835,2017-01-24T11:51:38.947,offshore Northern California,earthquake,1.32,0.51,0.132,63,reviewed,nc,nc
2011-05-26T16:35:20.430,40.3641667,-125.2776667,0.89,2.59,md,33,284,0.7495,0.31,nc,nc71575770,2017-01-24T13:29:39.820,offshore Northern California,earthquake,8.68,5.16,0.212,28,reviewed,nc,nc
2011-05-30T00:31:46.890,40.3228333,-124.5403333,19.82,2.88,md,25,245,0.1928,0.24,nc,nc71577465,2017-01-24T13:55:09.181,offshore Northern California,earthquake,1.96,0.46,0.145,49,reviewed,nc,nc
2011-06-01T20:55:58.920,40.3895,-125.046,-0.26,2.67,md,51,259,0.5811,0.25,nc,nc71578720,2017-01-24T14:13:57.893,offshore Northern California,earthquake,0.76,0.87,0.225,42,reviewed,nc,nc
2011-06-02T13:56:38.890,40.4,-124.5811667,15.76,2.53,md,19,263,0.2396,0.17,nc,nc71579065,2017-01-24T14:19:13.323,offshore Northern California,earthquake,3.01,0.74,0.119,18,reviewed,nc,nc
2011-06-14T12:20:47.770,40.2946667,-124.3776667,19.44,3.69,mw,18,243,0.07117,0.19,nc,nc71584880,2017-03-17T22:00:02.634,offshore Northern California,earthquake,0.9,0.37,,4,reviewed,nc,nc
2011-06-18T18:43:24.850,40.347,-124.8598333,10.13,2.52,md,15,286,0.4333,0.27,nc,nc71586910,2017-01-24T16:30:33.704,offshore Northern California,earthquake,2.11,1.16,0.205,30,reviewed,nc,nc
2011-06-28T05:27:27.030,40.4288333,-126.5671667,4.317,2.81,md,7,302,1.734,0.02,nc,nc71591520,2017-01-24T17:44:19.929,off the coast of Northern California,earthquake,7.81,8.33,0.058,9,reviewed,nc,nc
2011-06-29T06:44:04.310,40.5336667,-124.7698333,8.5,2.55,md,40,247,0.427,0.19,nc,nc71592110,2017-01-24T17:54:12.855,offshore Northern California,earthquake,1.92,1.15,0.202,34,reviewed,nc,nc
2011-06-30T13:54:11.290,40.593,-124.2723333,20.9,2.59,md,23,188,0.2622,0.06,nc,nc71592960,2017-01-24T18:11:59.823,Northern California,earthquake,0.44,0.54,0.191,11,reviewed,nc,nc
2011-06-30T19:26:38.740,40.435,-125.7998333,4.287,2.79,md,28,293,1.154,0.35,nc,nc71593140,2017-01-24T18:14:03.552,off the coast of Northern California,earthquake,11.83,23.24,0.139,22,reviewed,nc,nc
2011-07-14T13:18:44.370,40.319,-125.5896667,20.622,3.33,mw,11,339,0.9685,0.24,nc,nc71600730,2017-01-24T20:16:49.760,offshore Northern California,earthquake,3.48,31.61,,3,reviewed,nc,nc
2011-07-16T00:15:22.440,40.3778333,-124.9431667,22.971,2.69,md,42,255,0.4721,0.26,nc,nc71601615,2017-01-24T20:29:32.564,offshore Northern California,earthquake,2.65,16.27,0.169,33,reviewed,nc,nc
2011-07-16T15:04:41.270,40.4756667,-125.4993333,1.552,2.74,md,46,269,0.8856,0.27,nc,nc71601925,2017-01-24T20:34:27.161,offshore Northern California,earthquake,3.9,2.69,0.179,35,reviewed,nc,nc
2011-07-18T15:49:38.770,40.411,-125.0465,14.171,2.53,md,20,262,0.5441,0.1,nc,nc71603060,2017-01-24T20:51:35.392,offshore Northern California,earthquake,0.48,0.68,0.255,18,reviewed,nc,nc
2011-07-22T08:49:17.760,40.4668333,-125.5748333,22.292,2.88,md,32,271,0.9432,0.26,nc,nc71605360,2017-01-24T21:24:57.096,offshore Northern California,earthquake,3.62,10.44,0.125,32,reviewed,nc,nc
2011-07-22T16:07:29.520,40.3408333,-125.2653333,12.131,2.61,md,20,293,0.7207,0.23,nc,nc71605510,2017-01-24T21:27:26.556,offshore Northern California,earthquake,9.47,10.57,0.157,31,reviewed,nc,nc
2011-07-23T06:11:55.250,40.43,-126.089,0.2,3,md,6,285.5,,,us,usp000j5c2,2017-01-24T21:32:41.667,off the coast of Northern California,earthquake,,,,,reviewed,nc,nc
2011-07-29T23:20:27.730,40.427,-125.8598333,17.362,2.99,ml,65,269,1.161,0.38,nc,nc71610035,2017-01-24T22:29:56.771,off the coast of Northern California,earthquake,4.79,7.19,0.155,6,reviewed,nc,nc
2011-07-31T06:28:38.940,40.356,-124.8858333,15.921,2.65,md,51,244,0.4351,0.23,nc,nc71610895,2017-01-24T22:41:43.969,offshore Northern California,earthquake,0.65,0.67,0.282,44,reviewed,nc,nc
2011-08-01T11:45:37.090,40.3766667,-126.841,4.962,2.99,md,22,302,1.912,0.23,nc,nc71611610,2017-01-24T22:52:24.022,off the coast of Northern California,earthquake,10.85,9.94,0.115,16,reviewed,nc,nc
2011-08-03T20:24:58.900,40.2843333,-125.2311667,8.331,2.66,md,16,326,0.7063,0.29,nc,nc71613185,2017-01-24T23:10:39.048,offshore Northern California,earthquake,14.53,13.94,0.219,33,reviewed,nc,nc
2011-08-05T01:18:42.830,40.398,-124.9586667,8.551,3.55,mw,84,246,0.4802,0.23,nc,nc71613855,2017-01-24T23:20:06.550,offshore Northern California,earthquake,0.88,31.61,,4,reviewed,nc,nc
2011-08-15T07:12:51.560,40.3668333,-124.1308333,26.279,2.53,md,20,60,0.05135,0.13,nc,nc71619730,2017-01-25T00:47:32.390,Northern California,earthquake,0.42,0.75,0.19,35,reviewed,nc,nc
2011-08-27T06:36:53.010,40.3305,-124.437,20.721,2.76,md,18,250,0.1171,0.21,nc,nc71627815,2017-01-25T02:46:55.763,offshore Northern California,earthquake,1.63,0.57,0.186,48,reviewed,nc,nc
2011-09-05T06:36:15.070,40.3943333,-124.9113333,7.145,2.53,md,45,231,0.445,0.29,nc,nc71634420,2017-01-25T04:27:50.720,offshore Northern California,earthquake,1.12,1.52,0.321,39,reviewed,nc,nc
2011-09-06T05:37:14.610,40.384,-124.82,23.405,2.81,ml,53,240,0.3793,0.22,nc,nc71635110,2017-01-25T04:35:45.139,offshore Northern California,earthquake,0.85,7.21,0.252,10,reviewed,nc,nc
2011-09-07T04:43:03.770,40.418,-124.6276667,26.363,2.63,md,24,234,0.2288,0.21,nc,nc71640706,2017-01-25T04:42:40.960,offshore Northern California,earthquake,0.85,1.25,0.344,36,reviewed,nc,nc
2011-09-07T19:37:06.510,40.2881667,-124.3775,15.775,2.51,md,17,235,0.06667,0.17,nc,nc71641336,2017-01-25T04:52:25.990,offshore Northern California,earthquake,0.79,0.45,0.162,48,reviewed,nc,nc
2011-09-10T00:05:43.170,40.3453333,-124.3945,17.523,2.79,md,13,233,0.08739,0.14,nc,nc71642626,2017-01-25T05:09:22.620,offshore Northern California,earthquake,0.55,0.34,0.154,34,reviewed,nc,nc
2011-09-13T18:46:22.880,40.4418333,-125.9006667,4.202,2.94,md,38,265,1.192,0.36,nc,nc71645896,2017-01-25T05:46:30.701,off the coast of Northern California,earthquake,1.39,31.61,0.189,35,reviewed,nc,nc
2011-09-14T00:13:44.620,40.5583333,-127.3873333,23.307,3.42,md,11,317,2.369,0.28,nc,nc71646141,2017-01-25T05:48:07.401,off the coast of Northern California,earthquake,3.23,31.61,0.21,19,reviewed,nc,nc
2011-09-15T11:29:13.680,40.4633333,-125.8628333,10.712,2.86,md,36,269,1.162,0.3,nc,nc71647196,2017-01-25T06:00:31.722,off the coast of Northern California,earthquake,2.78,31.61,0.179,33,reviewed,nc,nc
2011-09-18T01:02:50.480,40.4573333,-124.6738333,25.413,2.61,md,25,255,0.2568,0.17,nc,nc71648811,2017-01-25T06:23:56.379,offshore Northern California,earthquake,0.68,2.18,0.315,30,reviewed,nc,nc
2011-09-18T13:33:25.810,40.68,-126.958,10,2.6,ml,15,270.5,,0.83,us,usp000j88e,2017-01-25T06:30:11.411,off the coast of Northern California,earthquake,,,,,reviewed,us,us
2011-09-18T14:38:08.960,40.642,-127.29,10,2.8,ml,14,279,,1.09,us,usp000j88h,2014-11-07T01:45:55.175,off the coast of Northern California,earthquake,,,,,reviewed,us,us
2011-09-20T05:40:37.000,40.2998333,-124.48,20.773,2.6,md,17,250,0.1414,0.14,nc,nc71650121,2017-01-25T06:41:50.733,offshore Northern California,earthquake,1.3,0.42,0.165,30,reviewed,nc,nc
2011-09-26T05:40:48.970,40.415,-124.6276667,23.813,2.63,md,28,244,0.2297,0.16,nc,nc71653526,2017-01-25T07:27:47.279,offshore Northern California,earthquake,0.78,0.92,0.303,55,reviewed,nc,nc
2011-10-05T01:17:15.020,40.3331667,-125.1225,13.381,2.86,ml,25,286,0.6153,0.25,nc,nc71658576,2017-01-25T08:42:35.842,offshore Northern California,earthquake,7.75,9.21,0.264,10,reviewed,nc,nc
2011-10-23T01:51:02.010,40.3368333,-124.2813333,32.721,2.76,md,16,187,0.01532,0.15,nc,nc71668876,2017-01-25T11:13:25.750,Northern California,earthquake,1.23,1.64,0.154,31,reviewed,nc,nc
2011-11-02T07:21:06.680,40.412,-126.101,10,3.9,mwr,41,242.4,,1.16,us,usp000ja81,2017-01-25T12:39:16.350,off the coast of Northern California,earthquake,,,,,reviewed,us,brk
2011-11-17T03:13:22.110,40.427,-125.2116667,23.511,3.15,ml,60,243,0.6685,0.26,nc,nc71682661,2017-01-25T14:59:43.954,offshore Northern California,earthquake,1.64,10.94,0.308,12,reviewed,nc,nc
2011-11-20T00:15:46.500,40.3905,-125.3308333,22.491,2.9,md,25,295,0.7622,0.29,nc,nc71684176,2017-01-25T15:26:00.748,offshore Northern California,earthquake,6.52,16.96,0.123,25,reviewed,nc,nc
2011-11-28T06:28:35.390,40.3225,-124.4476667,6.32,2.66,md,10,263,0.1243,0.08,nc,nc71688186,2017-01-25T17:04:31.196,offshore Northern California,earthquake,1.07,0.67,0.141,14,reviewed,nc,nc
2011-11-29T08:18:13.660,40.3141667,-124.632,8.11,2.73,md,40,232,0.2559,0.24,nc,nc71688766,2017-01-25T17:17:26.580,offshore Northern California,earthquake,0.77,0.47,0.175,33,reviewed,nc,nc
2011-11-30T18:15:09.070,40.3531667,-124.5393333,25.051,2.62,md,28,234,0.1964,0.24,nc,nc71689611,2017-01-25T17:37:28.070,offshore Northern California,earthquake,0.91,0.72,0.149,30,reviewed,nc,nc
2011-12-05T18:29:49.760,40.6478333,-124.6231667,25.314,2.8,md,36,237,0.2775,0.2,nc,nc71691871,2017-01-25T18:44:19.239,offshore Northern California,earthquake,0.84,2.88,0.157,41,reviewed,nc,nc
2011-12-08T05:19:12.100,40.4148333,-125.5871667,13.622,4.02,mw,63,249,0.955,0.27,nc,nc71693701,2017-01-25T19:27:08.340,offshore Northern California,earthquake,1.75,31.61,,6,reviewed,nc,nc
2011-12-08T17:16:14.720,40.4551667,-124.3311667,24.419,3.03,ml,19,172,0.02072,0.11,nc,nc71689070,2017-01-25T19:40:36.920,Northern California,earthquake,0.55,0.66,0.261,24,reviewed,nc,nc
2011-12-11T11:29:41.140,40.2636667,-126.7853333,14.622,3.02,ml,16,307,1.88,0.25,nc,nc71690740,2017-01-25T20:25:25.994,off the coast of Northern California,earthquake,2.31,31.61,0.194,10,reviewed,nc,nc
2011-12-22T20:56:51.280,40.3741667,-124.974,5.601,2.71,md,47,252,0.4955,0.25,nc,nc71698135,2017-01-25T23:44:11.842,offshore Northern California,earthquake,0.64,1.62,0.113,37,reviewed,nc,nc
2011-12-27T17:33:57.950,40.3473333,-124.2411667,27.349,2.94,ml,22,98,0.04144,0.16,nc,nc71701050,2017-01-26T00:45:38.890,Northern California,earthquake,0.54,0.73,0.26,18,reviewed,nc,nc
2012-01-02T07:02:46.080,40.287,-124.4276667,17.331,2.64,md,15,253,0.0991,0.21,nc,nc71704425,2017-01-26T18:08:02.722,offshore Northern California,earthquake,1.18,0.62,0.181,29,reviewed,nc,nc
2012-01-08T12:42:33.400,40.2136667,-127.1765,23.092,3.21,ml,5,353,2.184,0.25,nc,nc71708350,2017-01-26T19:46:33.455,off the coast of Northern California,earthquake,14.15,31.61,0.125,4,reviewed,nc,nc
2012-01-11T04:09:52.280,40.429,-124.3535,26.329,3.18,ml,15,223,0.04865,0.12,nc,nc71715096,2017-01-26T20:26:09.970,Northern California,earthquake,1.01,1.3,0.272,22,reviewed,nc,nc
2012-01-16T06:02:40.800,40.3845,-124.3281667,27.209,2.51,md,19,183,0.07117,0.17,nc,nc71718136,2017-01-26T21:34:42.480,Northern California,earthquake,0.72,0.82,0.203,42,reviewed,nc,nc
2012-01-17T09:55:00.520,40.528,-124.7825,23.579,4.28,mw,69,225,0.3432,0.17,nc,nc71718846,2017-03-17T22:10:23.845,offshore Northern California,earthquake,0.5,31.61,,9,reviewed,nc,nc
2012-02-09T21:58:34.910,40.4405,-125.9795,12.322,3.22,ml,37,294,1.252,0.29,nc,nc71727280,2019-06-28T18:48:58.965,off the coast of Northern California,earthquake,6.61,11.66,0.161,11,reviewed,nc,nc
2012-02-14T14:56:10.870,40.3545,-124.7636667,21.379,2.91,md,38,238,0.3468,0.08,nc,nc71735166,2017-01-27T03:18:17.419,offshore Northern California,earthquake,0.29,0.48,0.167,37,reviewed,nc,nc
2012-02-16T22:33:49.990,40.3661667,-124.375,13.881,2.73,md,18,218,0.08198,0.14,nc,nc71736811,2017-01-27T03:54:17.740,offshore Northern California,earthquake,0.57,0.36,0.136,34,reviewed,nc,nc
